"date_prod","mast_id","well_id","new_well","orph_well","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","job_num","well_class","work_type","h2s_gas","date_aprv","date_spud","date_rels","well_prox","dril_name","dril_cont","dril_phone","dril_addr","dril_city","dril_state","dril_zip","rig_num","dril_term","p_t_d","well_depth","meas_depth","add_info","recrd_stat","well_actv","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-07","1238259","1238259",False,False,"OK","  ","GRADY          ","KD LEGACY -BIA-               ","1-26 H                   ","SE SW SE SW-26-5N-6W-250FSL-1680FWL                         ","26  ","5  ","N","6  ","W","250  ","FSL   ","          ","1680 ","FWL   ","          ","SE SW SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","N2 N2 NW NW-26-5N-6W-50FNL-660FWL                           ","26  ","5  ","N","6  ","W","50   ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23660-A ","        ","   ","       ","O/G ","OD                  ",False,"2013-01-02","2013-03-15","","                              ","HELMERICH & PAYNE I.D.C.               ","VERNON BROMLOW                    ","405-677-8882        ","P.O. BOX 95969                         ","OKLAHOMA CITY            ","OK","73143-5969","435   ","DW",14780,0,19695,"                                                  ","WORK","DRL",12,-97.80601,34.87028,"MARATHON OIL COMPANY                   ","JEFFREY DAY/JERRY BEARDMORE       ","713-629-6600","5555 SAN FELIPE ROAD                   ","HOUSTON                  ","TX","77056-2701"
"2013-05-07","1267983","1267983",True,False,"OK","  ","GRADY          ","DOUGHERTY WELCH               ","4                        ","NE SE NW NW-1-4N-5W-667FNL-1060FWL                          ","1   ","4  ","N","5  ","W","667  ","FNL   ","          ","1060 ","FWL   ","          ","NE SE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","GRADY          ","E2 E2 SW NW-1-4N-5W-1980FNL-1000FWL                         ","1   ","4  ","N","5  ","W","1980 ","FNL   ","          ","1000 ","FWL   ","          ","E2 E2 SW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23680-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-30","2013-05-11","","                              ","UNIT DRILLING COMPANY                  ","JOHN CROMLING/JIM GREER           ","405-745-4948        ","7101 SW 29TH STREET                    ","OKLAHOMA CITY            ","OK","73179-5213","25    ","DW",13900,0,14000,"                                                  ","PREP","RUP",1,-97.682207,34.853304,"RED ROCKS OIL & GAS OPERATING, LLC     ","KEVIN FITZGERALD/RANDY STALCUP    ","405-600-3065","1141 N. ROBINSON AVENUE, SUITE 301     ","OKLAHOMA CITY            ","OK","73103-4919"
"2013-05-07","1268460","1268460",True,False,"OK","  ","GRADY          ","RIDDLE                        ","13-32                    ","SW NE SW SE-32-5N-5W-750FSL-1770FEL                         ","32  ","5  ","N","5  ","W","750  ","FSL   ","          ","1770 ","FEL   ","          ","SW NE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","DIR","GRADY          ","NE SW SW SE-32-5N-5W-570FSL-2025FEL                         ","32  ","5  ","N","5  ","W","570  ","FSL   ","          ","2025 ","FEL   ","          ","NE SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23681-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-05-01","2013-05-05","","                              ","PATTERSON-UTI DRILLING COMPANY, LLC    ","DEVIN DUNCAN                      ","817-523-5267        ","123 LAND OF GOSHEN DRIVE               ","SPRINGTOWN               ","TX","76082     ","481   ","DW",16000,0,16300,"                                                  ","WORK","DRL",4,-97.747045,34.857158,"EAGLE ROCK MID-CONTINENT OPERATING, LLC","MARK TERRELL                      ","281-408-1200","P.O. BOX 2968                          ","HOUSTON                  ","TX","77252-2968"
"2013-05-07","1268954","1268954",True,True,"OK","  ","GRADY          ","HANSELL                       ","1-3X H                   ","                                                            ","    ","   "," ","   "," ","     ","      ","          ","     ","      ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","                                                            ","    ","   "," ","   "," ","     ","      ","          ","     ","      ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","                    ","                    ","                    ","                    ","                    ","35-051-     -  ","        ","   ","R5747  ","O/G ","OD                  ",False,"","2013-05-05","","                              ","NABORS DRILLING USA, LP                ","ROB HILL                          ","405-324-8081        ","10100 NW 10TH STREET                   ","OKLAHOMA CITY            ","OK","73127-7127","F04   ","DW",0,0,0,"                                                  ","WORK","DRL",4,0.0,0.0,"CONTINENTAL RESOURCES, INC.            ","GLENN COX/OLLIS ANDERSON          ","405-234-9000","P.O. BOX 269000                        ","OKLAHOMA CITY            ","OK","73126     "
"2013-05-07","1266607","1266607",True,False,"OK","  ","GRADY          ","RICHARD                       ","1-25                     ","NW NW SE SE-25-5N-6W-1100FSL-1000FEL                        ","25  ","5  ","N","6  ","W","1100 ","FSL   ","          ","1000 ","FEL   ","          ","NW NW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","GRADY          ","NW NW SE SE-25-5N-6W-1100FSL-1000FEL                        ","25  ","5  ","N","6  ","W","1100 ","FSL   ","          ","1000 ","FEL   ","          ","NW NW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23679-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-24","2013-05-09","","                              ","UNIT DRILLING COMPANY                  ","JOHN CROMLING/JIM GREER           ","405-745-4948        ","7101 SW 29TH STREET                    ","OKLAHOMA CITY            ","OK","73179-5213","152   ","DW",16550,0,0,"                                                  ","WORK","RUP",2,-97.779709,34.872659,"SHERIDAN PRODUCTION COMPANY, LLC       ","BEN KIRKPATRICK                   ","713-548-1000","9 GREENWAY PLAZA, SUITE 1300           ","HOUSTON                  ","TX","77046-0922"
"2013-05-07","1265478","1265478",False,False,"OK","  ","GRADY          ","LUCKY PENNY                   ","1-33 H                   ","SE SW SW SE-33-7N-6W-10FSL-2275FEL                          ","33  ","7  ","N","6  ","W","10   ","FSL   ","          ","2275 ","FEL   ","          ","SE SW SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","N2 NW NW NE-33-7N-6W-60FNL-2310FEL                          ","33  ","7  ","N","6  ","W","60   ","FNL   ","          ","2310 ","FEL   ","          ","N2 NW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23677-  ","        ","   ","R5658  ","O/G ","OD                  ",False,"2013-04-19","2013-04-25","","                              ","NABORS DRILLING USA, LP                ","ROB HILL                          ","405-324-8081        ","10100 NW 10TH STREET                   ","OKLAHOMA CITY            ","OK","73127-7127","F36   ","DW",13791,0,18672,"                                                  ","WORK","DRL",6,-97.836734,35.029528,"CONTINENTAL RESOURCES, INC.            ","GLENN COX/OLLIS ANDERSON          ","405-234-9000","P.O. BOX 269000                        ","OKLAHOMA CITY            ","OK","73126     "
"2013-05-07","1264770","1264770",False,False,"OK","  ","GRADY          ","PARNELL                       ","1-3 H                    ","SW SE SW SE-3-7N-6W-200FSL-1850FEL                          ","3   ","7  ","N","6  ","W","200  ","FSL   ","          ","1850 ","FEL   ","          ","SW SE SW SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRADY          ","NW NE NW NE-3-7N-6W-20FNL-1850FEL                           ","3   ","7  ","N","6  ","W","20   ","FNL   ","          ","1850 ","FEL   ","          ","NW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-051-23676-  ","        ","   ","R5563  ","O/G ","OD                  ",False,"2013-04-16","2013-04-16","","                              ","NABORS DRILLING USA, LP                ","ROB HILL                          ","405-324-8081        ","10100 NW 10TH STREET                   ","OKLAHOMA CITY            ","OK","73127-7127","F09   ","DW",12666,0,17856,"                                                  ","WORK","DRL",10,-97.817711,35.102651,"CONTINENTAL RESOURCES, INC.            ","GLENN COX/OLLIS ANDERSON          ","405-234-9000","P.O. BOX 269000                        ","OKLAHOMA CITY            ","OK","73126     "
"2013-05-07","1265991","1265991",False,False,"OK","  ","GRANT          ","SCHULTZ                       ","1-35 H                   ","NW NE NW NW-35-28N-6W-133FNL-785FWL                         ","35  ","28 ","N","6  ","W","133  ","FNL   ","          ","785  ","FWL   ","          ","NW NE NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRANT          ","S2 S2 SW SW-35-28N-6W-165FSL-660FWL                         ","35  ","28 ","N","6  ","W","165  ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-053-23270-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-22","2013-04-22","","                              ","MERIDIAN DRILLING COMPANY, LLC         ","GENE DECK/JERRY SMITH/LARRY PRUITT","405-691-1202        ","11500 SOUTH MERIDIAN AVENUE            ","OKLAHOMA CITY            ","OK","73173-8228","6     ","DW",5060,0,9700,"                                                  ","WORK","DRL",6,-97.818494,36.868391,"FAIRWAY RESOURCES OPERATING, LLC       ","JOE SMALL/JAY PULTE               ","817-416-1946","538 SILICON DRIVE, SUITE 101           ","SOUTHLAKE                ","TX","76092-7517"
"2013-05-07","1253914","1253914",False,False,"OK","  ","GRANT          ","CONRADY 19-28N-6W             ","1 SWD                    ","NE SE SE SE-19-28N-6W-433FSL-260FEL                         ","19  ","28 ","N","6  ","W","433  ","FSL   ","          ","260  ","FEL   ","          ","NE SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","GRANT          ","NE SE SE SE-19-28N-6W-433FSL-260FEL                         ","19  ","28 ","N","6  ","W","433  ","FSL   ","          ","260  ","FEL   ","          ","NE SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-053-23253-  ","        ","   ","R5575  ","SWD ","OD                  ",False,"2013-03-01","2013-04-21","","                              ","NABORS DRILLING USA, LP                ","ROB HILL                          ","405-324-8081        ","10100 NW 10TH STREET                   ","OKLAHOMA CITY            ","OK","73127-7127","357   ","DW",7800,0,0,"                                                  ","WORK","DRL",7,-97.876326,36.884745,"DEVON ENERGY PRODUCTION COMPANY, LP    ","DONALD JENNINGS/BILL DOUGHERTY    ","405-235-3611","333 WEST SHERIDAN AVENUE               ","OKLAHOMA CITY            ","OK","73102-8260"
"2013-05-07","1254125","1254125",False,False,"OK","  ","GRANT          ","LITTLE BEAVER                 ","1-26 H                   ","N2 N2 NW NW-26-26N-6W-200FNL-660FWL                         ","26  ","26 ","N","6  ","W","200  ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","GRANT          ","S2 S2 SW SW-26-26N-6W-165FSL-660FWL                         ","26  ","26 ","N","6  ","W","165  ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-053-23254-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-04","2013-04-13","","                              ","LOGAN ELDORADO DRILLING COMPANY, LLC   ","MARK EVANS                        ","580-233-6056        ","P.O. BOX 1622                          ","ENID                     ","OK","73702-1622","2     ","DW",5260,8386,9700,"                                                  ","WORK","DRL",9,-97.81976,36.708802,"KIRKPATRICK OIL COMPANY, INC.          ","TIM NEWVILLE/STEPHEN NATH         ","405-840-2882","1001 WEST WILSHIRE BOULEVARD, SUITE 202","OKLAHOMA CITY            ","OK","73116-7025"
