"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-21","1272866","1272866","KS","  ","SEDGWICK       ","LEIS                          ","1                        ","SE SW NE NW-14-29S-1W-1151FNL-1941FWL                       ","14  ","29 ","S","1  ","W","1151 ","FNL   ","          ","1941 ","FWL   ","          ","SE SW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","SEDGWICK       ","SE SW NE NW-14-29S-1W-1151FNL-1941FWL                       ","14  ","29 ","S","1  ","W","1151 ","FNL   ","          ","1941 ","FWL   ","          ","SE SW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","WILDCAT             ","                    ","                    ","                    ","                    ","15-173-21027-  ","        ","   ","OIL ","OD                  ",True,"2013-05-20","2013-05-17","                              ",3800,"                                                  ","APRV",1,-97.399781,37.531775,"ANDERSON ENERGY, INC.                  ","BILL ANDERSON                     ","316-263-1006","300 WEST DOUGLAS STREET, SUITE 410      ","WICHITA                  ","KS","67202-4210"
"2013-05-21","1272651","1272651","KS","  ","STANTON        ","PETTIJOHN                     ","4ATU-69                  ","SW SW SW SW-26-28S-39W-236FSL-200FWL                        ","26  ","28 ","S","39 ","W","236  ","FSL   ","          ","200  ","FWL   ","          ","SW SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","STANTON        ","SW SW SW SW-26-28S-39W-236FSL-200FWL                        ","26  ","28 ","S","39 ","W","236  ","FSL   ","          ","200  ","FWL   ","          ","SW SW SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HUGOTON-PANOMA      ","                    ","                    ","                    ","                    ","15-187-21233-  ","        ","   ","GAS ","OD                  ",False,"2013-05-17","2013-05-16","                              ",3050,"                                                  ","APRV",1,-101.562113,37.57766,"LINN OPERATING, INC.                   ","SCOTT CLINTON/AARON BORGAN        ","405-241-2200","14000 QUAIL SPRINGS PARKWAY, SUITE 5000 ","OKLAHOMA CITY            ","OK","73134-2616"
"2013-05-21","1272653","1272653","KS","  ","THOMAS         ","BEACHNER                      ","1-12                     ","SW SE NE NE-12-8S-36W-1310FNL-565FEL                        ","12  ","8  ","S","36 ","W","1310 ","FNL   ","          ","565  ","FEL   ","          ","SW SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","THOMAS         ","SW SE NE NE-12-8S-36W-1310FNL-565FEL                        ","12  ","8  ","S","36 ","W","1310 ","FNL   ","          ","565  ","FEL   ","          ","SW SE NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-193-20892-  ","        ","   ","OIL ","OD                  ",False,"2013-05-17","2013-05-16","                              ",5100,"                                                  ","APRV",1,-101.280616,39.377759,"VAL ENERGY, INC.                       ","DALE SMITH/MARSHALL VAN SCIVER    ","316-263-6688","200 WEST DOUGLAS AVENUE, SUITE 520      ","WICHITA                  ","KS","67202-3005"
"2013-05-21","1272399","1272399","KS","  ","THOMAS         ","SCHROEDER-FRODIN UNIT         ","1-18                     ","SE SE SW SW-18-8S-35W-237FSL-1280FWL                        ","18  ","8  ","S","35 ","W","237  ","FSL   ","          ","1280 ","FWL   ","          ","SE SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","THOMAS         ","SE SE SW SW-18-8S-35W-237FSL-1280FWL                        ","18  ","8  ","S","35 ","W","237  ","FSL   ","          ","1280 ","FWL   ","          ","SE SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","15-193-20891-  ","        ","   ","OIL ","OD                  ",False,"2013-05-16","2013-05-15","                              ",5100,"                                                  ","APRV",1,-101.274408,39.353027,"VAL ENERGY, INC.                       ","DALE SMITH/MARSHALL VAN SCIVER    ","316-263-6688","200 WEST DOUGLAS AVENUE, SUITE 520      ","WICHITA                  ","KS","67202-3005"
"2013-05-21","1272868","1272868","KS","  ","TREGO          ","KOHL -C-                      ","1-10                     ","SW NE SE NE-10-12S-21W-1960FNL-550FEL                       ","10  ","12 ","S","21 ","W","1960 ","FNL   ","          ","550  ","FEL   ","          ","SW NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","TREGO          ","SW NE SE NE-10-12S-21W-1960FNL-550FEL                       ","10  ","12 ","S","21 ","W","1960 ","FNL   ","          ","550  ","FEL   ","          ","SW NE SE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","KOHL                ","                    ","                    ","                    ","                    ","15-195-22864-  ","        ","   ","OIL ","OD                  ",False,"2013-05-20","2013-05-17","                              ",4100,"                                                  ","APRV",1,-99.632707,39.02449,"DREILING OIL, INC.                     ","IVAN EDSALL/TERRY PIESKER         ","785-625-8327","P.O. BOX 550                            ","HAYS                     ","KS","67601-0550"
"2013-05-21","1273134","1273134","KS","  ","WILSON         ","SARGEANT                      ","11                       ","NW SW NW NE-36-27S-16E-4430FSL-2470FEL                      ","36  ","27 ","S","16 ","E","4430 ","FSL   ","          ","2470 ","FEL   ","          ","NW SW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","WILSON         ","NW SW NW NE-36-27S-16E-4430FSL-2470FEL                      ","36  ","27 ","S","16 ","E","4430 ","FSL   ","          ","2470 ","FEL   ","          ","NW SW NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","BUFFALO-VILAS       ","                    ","                    ","                    ","                    ","15-205-28175-  ","        ","   ","OIL ","OD                  ",False,"2013-05-21","2013-05-20","                              ",950,"                                                  ","APRV",1,-95.60475,37.657826,"BLUE TOP ENERGY, LLC                   ","DAVID KAHN                        ","502-639-2047","P.O. BOX 31                             ","GIRARD                   ","KS","66743     "
"2013-05-21","1271933","1271933","KS","  ","WOODSON        ","SECTION -35-                  ","100-13                   ","NE NE SE NW-35-23S-16E-3905FSL-2735FEL                      ","35  ","23 ","S","16 ","E","3905 ","FSL   ","          ","2735 ","FEL   ","          ","NE NE SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","WOODSON        ","NE NE SE NW-35-23S-16E-3905FSL-2735FEL                      ","35  ","23 ","S","16 ","E","3905 ","FSL   ","          ","2735 ","FEL   ","          ","NE NE SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VERNON              ","                    ","                    ","                    ","                    ","15-207-28570-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-14","                              ",1500,"                                                  ","APRV",1,-95.619584,38.005762,"LAYMON OIL II, LLC                     ","KENNETH LAYMON/JEANIE LAYMON      ","620-963-2495","1998 SQUIRREL ROAD                      ","NEOSHO FALLS             ","KS","66758-7124"
"2013-05-21","1271914","1271914","KS","  ","WOODSON        ","SECTION -35-                  ","101-13                   ","NW NW SE NW-35-23S-16E-3905FSL-3725FEL                      ","35  ","23 ","S","16 ","E","3905 ","FSL   ","          ","3725 ","FEL   ","          ","NW NW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VER","WOODSON        ","NW NW SE NW-35-23S-16E-3905FSL-3725FEL                      ","35  ","23 ","S","16 ","E","3905 ","FSL   ","          ","3725 ","FEL   ","          ","NW NW SE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","VERNON              ","                    ","                    ","                    ","                    ","15-207-28571-  ","        ","   ","OIL ","OD                  ",False,"2013-05-15","2013-05-14","                              ",1500,"                                                  ","APRV",1,-95.623018,38.005785,"LAYMON OIL II, LLC                     ","KENNETH LAYMON/JEANIE LAYMON      ","620-963-2495","1998 SQUIRREL ROAD                      ","NEOSHO FALLS             ","KS","66758-7124"
"2013-05-21","1271825","1271825","OK","  ","ALFALFA        ","MARY JANE -2612-              ","2 H-32                   ","N2 N2 NE NE-32-26N-12W-225FNL-660FEL                        ","32  ","26 ","N","12 ","W","225  ","FNL   ","          ","660  ","FEL   ","          ","N2 N2 NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ALFALFA        ","S2 S2 SE SE-32-26N-12W-165FSL-660FEL                        ","32  ","26 ","N","12 ","W","165  ","FSL   ","          ","660  ","FEL   ","          ","S2 S2 SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-003-22634-  ","        ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-14","                              ",5850,"                                                  ","APRV",1,-98.506714,36.695055,"MIDSTATES PETROLEUM COMPANY, LLC       ","PETER ALLEN/GREG STREET           ","918-947-8550","321 SOUTH BOSTON, SUITE 101             ","TULSA                    ","OK","74103     "
"2013-05-21","1272074","1272074","OK","  ","ALFALFA        ","LEAMON -2612-                 ","2 H-33                   ","SE SE SE SE-29-26N-12W-315FSL-205FEL                        ","29  ","26 ","N","12 ","W","315  ","FSL   ","          ","205  ","FEL   ","          ","SE SE SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","ALFALFA        ","N2 N2 NE NE-29-26N-12W-165FNL-660FEL                        ","29  ","26 ","N","12 ","W","165  ","FNL   ","          ","660  ","FEL   ","          ","N2 N2 NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-003-22635-A ","        ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-15","                              ",5825,"                                                  ","APRV",1,-98.50528,36.696535,"MIDSTATES PETROLEUM COMPANY, LLC       ","PETER ALLEN/GREG STREET           ","918-947-8550","321 SOUTH BOSTON, SUITE 101             ","TULSA                    ","OK","74103     "
